temp,tod,season,pressure,humidity,dew_pt,clouds,wind_speed,wind_deg,4020824211773201175
0.525592245952176,0.17391304347826086,0.9010989010989011,0.9893307468477207,0.83,0.9543469908135108,0.6,0.15862808145766344,0.5944444444444444,34.81
0.5148443358235899,0.21739130434782608,0.9010989010989011,0.9893307468477207,0.87,0.9550805127667749,0.49,0.18971061093247588,0.6194444444444445,32.45
0.5120948704418585,0.2608695652173913,0.9010989010989011,0.9893307468477207,0.89,0.9560585420377937,0.43,0.2057877813504823,0.5805555555555556,31.1
0.5005971061182548,0.30434782608695654,0.9010989010989011,0.9893307468477207,0.91,0.9554996681686402,0.11,0.2015005359056806,0.6305555555555555,29.52
0.49684783514316666,0.34782608695652173,0.9010989010989011,0.9893307468477207,0.92,0.9553250200845296,0.35,0.17684887459807072,0.6888888888888889,27.5
0.49684783514316666,0.391304347826087,0.9010989010989011,0.988360814742968,0.92,0.9554298089349959,0.5,0.18435155412647375,0.6694444444444444,26.71
0.49434832115977456,0.43478260869565216,0.9010989010989011,0.988360814742968,0.92,0.9549757239163085,0.41,0.18863879957127547,0.6555555555555556,26.94
0.4903490987863471,0.4782608695652174,0.9010989010989011,0.988360814742968,0.92,0.9545914981312655,0.34,0.1907824222936763,0.6638888888888889,25.7
0.4985974949315411,0.5217391304347826,0.9010989010989011,0.9893307468477207,0.91,0.9554647385518181,0.29,0.18220793140407288,0.6555555555555556,26.83
0.571583303246591,0.5652173913043478,0.9010989010989011,0.9893307468477207,0.82,0.9600754479723357,0.25,0.18756698821007503,0.5916666666666667,32.0
0.6410697919848918,0.6086956521739131,0.9010989010989011,0.988360814742968,0.73,0.9637430577386566,0.15,0.22936763129689175,0.5666666666666667,45.72
0.6963090510178577,0.6521739130434783,0.9010989010989011,0.9873908826382153,0.66,0.9668517936358237,0.22,0.2840300107181136,0.5361111111111111,52.81
0.7465492820840393,0.6956521739130435,0.9010989010989011,0.9864209505334627,0.6,0.9685633448601069,0.17,0.39228295819935693,0.5138888888888888,56.19
0.7867914572166523,0.7391304347826086,0.9010989010989011,0.98545101842871,0.55,0.9698208110657025,0.14,0.4512325830653805,0.5111111111111111,60.57
0.8210347987891243,0.782608695652174,0.9010989010989011,0.9835111542192047,0.51,0.9697509518320583,0.12,0.4790996784565916,0.5333333333333333,62.71
0.8372816396811732,0.8260869565217391,0.9010989010989011,0.9815712900096993,0.49,0.9702748960843898,0.0,0.5434083601286174,0.5555555555555556,65.19
0.8372816396811732,0.8695652173913043,0.9010989010989011,0.9815712900096993,0.5,0.9715323622899855,0.0,0.5702036441586281,0.5555555555555556,67.66
0.8302830005276752,0.9130434782608695,0.9010989010989011,0.9806013579049466,0.53,0.9734534912152013,0.05,0.5712754555198285,0.5472222222222223,67.21
0.8017885411170051,0.9565217391304348,0.9010989010989011,0.9806013579049466,0.61,0.976736875196479,0.25,0.5209003215434084,0.5138888888888888,66.31
0.7328019551753826,1.0,0.9010989010989011,0.9806013579049466,0.74,0.9769813825142337,0.23,0.3815648445873526,0.49166666666666664,58.78
0.6780625989390952,0.0,0.9120879120879121,0.9806013579049466,0.82,0.9749554647385518,0.36,0.3033226152197213,0.5138888888888888,54.5
0.6585663898686367,0.043478260869565216,0.9120879120879121,0.979631425800194,0.87,0.9749903943553738,1.0,0.255091103965702,0.5583333333333333,51.35
0.6513177993167996,0.08695652173913043,0.9120879120879121,0.979631425800194,0.89,0.9751999720563065,1.0,0.23043944265809216,0.5916666666666667,46.63
0.64481906295998,0.13043478260869565,0.9120879120879121,0.9786614936954413,0.91,0.9751301128226624,1.0,0.21543408360128616,0.5611111111111111,48.54
0.6370705696114645,0.17391304347826086,0.9120879120879121,0.976721629485936,0.92,0.9751650424394844,1.0,0.2165058949624866,0.55,46.4
0.6718138139806149,0.21739130434782608,0.9120879120879121,0.9747817652764307,0.89,0.9783087079534736,1.0,0.18113612004287244,0.5027777777777778,39.65
0.6658149804204738,0.2608695652173913,0.9120879120879121,0.9728419010669254,0.93,0.9797408222431799,1.0,0.21972132904608788,0.5083333333333333,38.19
0.6750631821590246,0.30434782608695654,0.9120879120879121,0.9718719689621726,0.96,0.9823605435048377,1.0,0.2207931404072883,0.5472222222222223,37.96
0.6803121615241481,0.34782608695652173,0.9120879120879121,0.9689621726479146,0.98,0.9844213908973417,1.0,0.2379421221864952,0.5111111111111111,41.0
0.6760629877523815,0.391304347826087,0.9120879120879121,0.9670223084384093,0.99,0.984176883579587,1.0,0.1232583065380493,0.3972222222222222,43.92
0.6833115783042186,0.43478260869565216,0.9120879120879121,0.9660523763336566,0.99,0.9851199832337838,1.0,0.1189710610932476,0.5722222222222222,37.4
0.6820618213125227,0.4782608695652174,0.9120879120879121,0.965082444228904,0.99,0.9846309685982744,1.0,0.15541264737406216,0.058333333333333334,31.77
0.5915794151137279,0.5217391304347826,0.9120879120879121,0.9660523763336566,0.96,0.9706241922526109,1.0,0.5948553054662379,0.9805555555555555,31.21
0.4731024523009415,0.5652173913043478,0.9120879120879121,0.9689621726479146,0.92,0.9523210730378286,1.0,0.5862808145766345,0.008333333333333333,28.96
0.46435415335906904,0.6086956521739131,0.9120879120879121,0.9699321047526673,0.9,0.9496664221593488,1.0,0.3504823151125402,0.975,27.27
0.4451078956869498,0.6521739130434783,0.9120879120879121,0.9699321047526673,0.84,0.9441824723182786,1.0,0.4866023579849946,0.9472222222222222,28.63
0.40561557474935434,0.6956521739130435,0.9120879120879121,0.9728419010669254,0.75,0.9334241503370708,1.0,0.7459807073954984,0.8833333333333333,27.95
0.373371844363596,0.7391304347826086,0.9120879120879121,0.973811833171678,0.73,0.9275210450941354,1.0,0.8542336548767416,0.8916666666666667,29.86
0.6613158552503681,0.8695652173913043,0.8901098901098901,0.988360814742968,0.56,0.9554996681686402,0.52,0.24758842443729903,0.4166666666666667,47.86
0.6650651262254562,0.9130434782608695,0.8901098901098901,0.988360814742968,0.56,0.9559886828041496,0.64,0.2679528403001072,0.4222222222222222,47.97
0.6583164384702975,0.9565217391304348,0.8901098901098901,0.9873908826382153,0.61,0.9592371371686053,0.75,0.2754555198285102,0.3888888888888889,46.74
0.6328213958396979,1.0,0.8901098901098901,0.9873908826382153,0.66,0.9596912221872925,0.87,0.24758842443729903,0.3861111111111111,45.39
0.6055766934207237,0.0,0.9010989010989011,0.988360814742968,0.69,0.9565475566733033,0.99,0.2207931404072883,0.4222222222222222,45.05
0.5970783458771906,0.043478260869565216,0.9010989010989011,0.9893307468477207,0.7,0.955779105103217,1.0,0.21436227224008575,0.44166666666666665,43.92
0.5820812619768378,0.08695652173913043,0.9010989010989011,0.9893307468477207,0.72,0.9551503720004191,0.89,0.1682743837084673,0.5111111111111111,42.24
0.5523370455744717,0.13043478260869565,0.9010989010989011,0.9903006789524733,0.77,0.9543819204303329,0.77,0.15112540192926044,0.5527777777777778,40.21
0.525592245952176,0.17391304347826086,0.9010989010989011,0.9893307468477207,0.83,0.9543469908135108,0.6,0.15862808145766344,0.5944444444444444,34.81
0.5148443358235899,0.21739130434782608,0.9010989010989011,0.9893307468477207,0.87,0.9550805127667749,0.49,0.18971061093247588,0.6194444444444445,32.45
0.5120948704418585,0.2608695652173913,0.9010989010989011,0.9893307468477207,0.89,0.9560585420377937,0.43,0.2057877813504823,0.5805555555555556,31.1
0.5005971061182548,0.30434782608695654,0.9010989010989011,0.9893307468477207,0.91,0.9554996681686402,0.11,0.2015005359056806,0.6305555555555555,29.52
0.49684783514316666,0.34782608695652173,0.9010989010989011,0.9893307468477207,0.92,0.9553250200845296,0.35,0.17684887459807072,0.6888888888888889,27.5
0.49684783514316666,0.391304347826087,0.9010989010989011,0.988360814742968,0.92,0.9554298089349959,0.5,0.18435155412647375,0.6694444444444444,26.71
0.49434832115977456,0.43478260869565216,0.9010989010989011,0.988360814742968,0.92,0.9549757239163085,0.41,0.18863879957127547,0.6555555555555556,26.94
0.4903490987863471,0.4782608695652174,0.9010989010989011,0.988360814742968,0.92,0.9545914981312655,0.34,0.1907824222936763,0.6638888888888889,25.7
0.4985974949315411,0.5217391304347826,0.9010989010989011,0.9893307468477207,0.91,0.9554647385518181,0.29,0.18220793140407288,0.6555555555555556,26.83
0.571583303246591,0.5652173913043478,0.9010989010989011,0.9893307468477207,0.82,0.9600754479723357,0.25,0.18756698821007503,0.5916666666666667,32.0
0.6410697919848918,0.6086956521739131,0.9010989010989011,0.988360814742968,0.73,0.9637430577386566,0.15,0.22936763129689175,0.5666666666666667,45.72
0.6963090510178577,0.6521739130434783,0.9010989010989011,0.9873908826382153,0.66,0.9668517936358237,0.22,0.2840300107181136,0.5361111111111111,52.81
0.7465492820840393,0.6956521739130435,0.9010989010989011,0.9864209505334627,0.6,0.9685633448601069,0.17,0.39228295819935693,0.5138888888888888,56.19
0.7867914572166523,0.7391304347826086,0.9010989010989011,0.98545101842871,0.55,0.9698208110657025,0.14,0.4512325830653805,0.5111111111111111,60.57
0.8210347987891243,0.782608695652174,0.9010989010989011,0.9835111542192047,0.51,0.9697509518320583,0.12,0.4790996784565916,0.5333333333333333,62.71
0.8372816396811732,0.8260869565217391,0.9010989010989011,0.9815712900096993,0.49,0.9702748960843898,0.0,0.5434083601286174,0.5555555555555556,65.19
0.8372816396811732,0.8695652173913043,0.9010989010989011,0.9815712900096993,0.5,0.9715323622899855,0.0,0.5702036441586281,0.5555555555555556,67.66
0.8302830005276752,0.9130434782608695,0.9010989010989011,0.9806013579049466,0.53,0.9734534912152013,0.05,0.5712754555198285,0.5472222222222223,67.21
0.8017885411170051,0.9565217391304348,0.9010989010989011,0.9806013579049466,0.61,0.976736875196479,0.25,0.5209003215434084,0.5138888888888888,66.31
0.7328019551753826,1.0,0.9010989010989011,0.9806013579049466,0.74,0.9769813825142337,0.23,0.3815648445873526,0.49166666666666664,58.78
0.6780625989390952,0.0,0.9120879120879121,0.9806013579049466,0.82,0.9749554647385518,0.36,0.3033226152197213,0.5138888888888888,54.5
0.6585663898686367,0.043478260869565216,0.9120879120879121,0.979631425800194,0.87,0.9749903943553738,1.0,0.255091103965702,0.5583333333333333,51.35
0.6513177993167996,0.08695652173913043,0.9120879120879121,0.979631425800194,0.89,0.9751999720563065,1.0,0.23043944265809216,0.5916666666666667,46.63
0.64481906295998,0.13043478260869565,0.9120879120879121,0.9786614936954413,0.91,0.9751301128226624,1.0,0.21543408360128616,0.5611111111111111,48.54
0.6370705696114645,0.17391304347826086,0.9120879120879121,0.976721629485936,0.92,0.9751650424394844,1.0,0.2165058949624866,0.55,46.4
0.6718138139806149,0.21739130434782608,0.9120879120879121,0.9747817652764307,0.89,0.9783087079534736,1.0,0.18113612004287244,0.5027777777777778,39.65
0.6658149804204738,0.2608695652173913,0.9120879120879121,0.9728419010669254,0.93,0.9797408222431799,1.0,0.21972132904608788,0.5083333333333333,38.19
0.6750631821590246,0.30434782608695654,0.9120879120879121,0.9718719689621726,0.96,0.9823605435048377,1.0,0.2207931404072883,0.5472222222222223,37.96
0.6803121615241481,0.34782608695652173,0.9120879120879121,0.9689621726479146,0.98,0.9844213908973417,1.0,0.2379421221864952,0.5111111111111111,41.0
0.6760629877523815,0.391304347826087,0.9120879120879121,0.9670223084384093,0.99,0.984176883579587,1.0,0.1232583065380493,0.3972222222222222,43.92
0.6833115783042186,0.43478260869565216,0.9120879120879121,0.9660523763336566,0.99,0.9851199832337838,1.0,0.1189710610932476,0.5722222222222222,37.4
0.6820618213125227,0.4782608695652174,0.9120879120879121,0.965082444228904,0.99,0.9846309685982744,1.0,0.15541264737406216,0.058333333333333334,31.77
0.5915794151137279,0.5217391304347826,0.9120879120879121,0.9660523763336566,0.96,0.9706241922526109,1.0,0.5948553054662379,0.9805555555555555,31.21
0.4731024523009415,0.5652173913043478,0.9120879120879121,0.9689621726479146,0.92,0.9523210730378286,1.0,0.5862808145766345,0.008333333333333333,28.96
0.46435415335906904,0.6086956521739131,0.9120879120879121,0.9699321047526673,0.9,0.9496664221593488,1.0,0.3504823151125402,0.975,27.27
0.4451078956869498,0.6521739130434783,0.9120879120879121,0.9699321047526673,0.84,0.9441824723182786,1.0,0.4866023579849946,0.9472222222222222,28.63
0.40561557474935434,0.6956521739130435,0.9120879120879121,0.9728419010669254,0.75,0.9334241503370708,1.0,0.7459807073954984,0.8833333333333333,27.95
0.373371844363596,0.7391304347826086,0.9120879120879121,0.973811833171678,0.73,0.9275210450941354,1.0,0.8542336548767416,0.8916666666666667,29.86
0.3906184908490016,0.782608695652174,0.9120879120879121,0.973811833171678,0.64,0.9235739983932376,1.0,0.967845659163987,0.9055555555555556,28.17
0.6658149804204738,0.9130434782608695,0.8901098901098901,0.9873908826382153,0.55,0.9552202312340634,1.0,0.2679528403001072,0.4222222222222222,47.97
0.6615658066487072,0.9565217391304348,0.8901098901098901,0.9873908826382153,0.58,0.9572461490097454,1.0,0.2754555198285102,0.3888888888888889,46.74
0.6413197433832311,1.0,0.8901098901098901,0.9873908826382153,0.63,0.9585734744489852,0.99,0.24758842443729903,0.3861111111111111,45.39
0.6168245063459883,0.0,0.9010989010989011,0.988360814742968,0.66,0.9575954451779662,0.99,0.2207931404072883,0.4222222222222222,45.05
0.5970783458771906,0.043478260869565216,0.9010989010989011,0.9893307468477207,0.7,0.955779105103217,1.0,0.21436227224008575,0.44166666666666665,43.92
0.5820812619768378,0.08695652173913043,0.9010989010989011,0.9893307468477207,0.72,0.9551503720004191,0.89,0.1682743837084673,0.5111111111111111,42.24
0.5523370455744717,0.13043478260869565,0.9010989010989011,0.9903006789524733,0.77,0.9543819204303329,0.77,0.15112540192926044,0.5527777777777778,40.21
0.525592245952176,0.17391304347826086,0.9010989010989011,0.9893307468477207,0.83,0.9543469908135108,0.6,0.15862808145766344,0.5944444444444444,34.81
0.5148443358235899,0.21739130434782608,0.9010989010989011,0.9893307468477207,0.87,0.9550805127667749,0.49,0.18971061093247588,0.6194444444444445,32.45
0.5120948704418585,0.2608695652173913,0.9010989010989011,0.9893307468477207,0.89,0.9560585420377937,0.43,0.2057877813504823,0.5805555555555556,31.1
0.5005971061182548,0.30434782608695654,0.9010989010989011,0.9893307468477207,0.91,0.9554996681686402,0.11,0.2015005359056806,0.6305555555555555,29.52
0.49684783514316666,0.34782608695652173,0.9010989010989011,0.9893307468477207,0.92,0.9553250200845296,0.35,0.17684887459807072,0.6888888888888889,27.5
0.49684783514316666,0.391304347826087,0.9010989010989011,0.988360814742968,0.92,0.9554298089349959,0.5,0.18435155412647375,0.6694444444444444,26.71
0.49434832115977456,0.43478260869565216,0.9010989010989011,0.988360814742968,0.92,0.9549757239163085,0.41,0.18863879957127547,0.6555555555555556,26.94
0.4903490987863471,0.4782608695652174,0.9010989010989011,0.988360814742968,0.92,0.9545914981312655,0.34,0.1907824222936763,0.6638888888888889,25.7
0.4985974949315411,0.5217391304347826,0.9010989010989011,0.9893307468477207,0.91,0.9554647385518181,0.29,0.18220793140407288,0.6555555555555556,26.83
0.571583303246591,0.5652173913043478,0.9010989010989011,0.9893307468477207,0.82,0.9600754479723357,0.25,0.18756698821007503,0.5916666666666667,32.0
0.6410697919848918,0.6086956521739131,0.9010989010989011,0.988360814742968,0.73,0.9637430577386566,0.15,0.22936763129689175,0.5666666666666667,45.72
0.6963090510178577,0.6521739130434783,0.9010989010989011,0.9873908826382153,0.66,0.9668517936358237,0.22,0.2840300107181136,0.5361111111111111,52.81
0.7465492820840393,0.6956521739130435,0.9010989010989011,0.9864209505334627,0.6,0.9685633448601069,0.17,0.39228295819935693,0.5138888888888888,56.19
0.7867914572166523,0.7391304347826086,0.9010989010989011,0.98545101842871,0.55,0.9698208110657025,0.14,0.4512325830653805,0.5111111111111111,60.57
0.8210347987891243,0.782608695652174,0.9010989010989011,0.9835111542192047,0.51,0.9697509518320583,0.12,0.4790996784565916,0.5333333333333333,62.71
0.8372816396811732,0.8260869565217391,0.9010989010989011,0.9815712900096993,0.49,0.9702748960843898,0.0,0.5434083601286174,0.5555555555555556,65.19
0.8372816396811732,0.8695652173913043,0.9010989010989011,0.9815712900096993,0.5,0.9715323622899855,0.0,0.5702036441586281,0.5555555555555556,67.66
0.8302830005276752,0.9130434782608695,0.9010989010989011,0.9806013579049466,0.53,0.9734534912152013,0.05,0.5712754555198285,0.5472222222222223,67.21
0.8017885411170051,0.9565217391304348,0.9010989010989011,0.9806013579049466,0.61,0.976736875196479,0.25,0.5209003215434084,0.5138888888888888,66.31
0.7328019551753826,1.0,0.9010989010989011,0.9806013579049466,0.74,0.9769813825142337,0.23,0.3815648445873526,0.49166666666666664,58.78
0.6780625989390952,0.0,0.9120879120879121,0.9806013579049466,0.82,0.9749554647385518,0.36,0.3033226152197213,0.5138888888888888,54.5
0.6585663898686367,0.043478260869565216,0.9120879120879121,0.979631425800194,0.87,0.9749903943553738,1.0,0.255091103965702,0.5583333333333333,51.35
0.6513177993167996,0.08695652173913043,0.9120879120879121,0.979631425800194,0.89,0.9751999720563065,1.0,0.23043944265809216,0.5916666666666667,46.63
0.64481906295998,0.13043478260869565,0.9120879120879121,0.9786614936954413,0.91,0.9751301128226624,1.0,0.21543408360128616,0.5611111111111111,48.54
0.6370705696114645,0.17391304347826086,0.9120879120879121,0.976721629485936,0.92,0.9751650424394844,1.0,0.2165058949624866,0.55,46.4
0.6718138139806149,0.21739130434782608,0.9120879120879121,0.9747817652764307,0.89,0.9783087079534736,1.0,0.18113612004287244,0.5027777777777778,39.65
0.6658149804204738,0.2608695652173913,0.9120879120879121,0.9728419010669254,0.93,0.9797408222431799,1.0,0.21972132904608788,0.5083333333333333,38.19
0.6750631821590246,0.30434782608695654,0.9120879120879121,0.9718719689621726,0.96,0.9823605435048377,1.0,0.2207931404072883,0.5472222222222223,37.96
0.6803121615241481,0.34782608695652173,0.9120879120879121,0.9689621726479146,0.98,0.9844213908973417,1.0,0.2379421221864952,0.5111111111111111,41.0
0.6760629877523815,0.391304347826087,0.9120879120879121,0.9670223084384093,0.99,0.984176883579587,1.0,0.1232583065380493,0.3972222222222222,43.92
0.6833115783042186,0.43478260869565216,0.9120879120879121,0.9660523763336566,0.99,0.9851199832337838,1.0,0.1189710610932476,0.5722222222222222,37.4
0.6820618213125227,0.4782608695652174,0.9120879120879121,0.965082444228904,0.99,0.9846309685982744,1.0,0.15541264737406216,0.058333333333333334,31.77
0.5915794151137279,0.5217391304347826,0.9120879120879121,0.9660523763336566,0.96,0.9706241922526109,1.0,0.5948553054662379,0.9805555555555555,31.21
0.4731024523009415,0.5652173913043478,0.9120879120879121,0.9689621726479146,0.92,0.9523210730378286,1.0,0.5862808145766345,0.008333333333333333,28.96
0.46435415335906904,0.6086956521739131,0.9120879120879121,0.9699321047526673,0.9,0.9496664221593488,1.0,0.3504823151125402,0.975,27.27
0.4451078956869498,0.6521739130434783,0.9120879120879121,0.9699321047526673,0.84,0.9441824723182786,1.0,0.4866023579849946,0.9472222222222222,28.63
0.40561557474935434,0.6956521739130435,0.9120879120879121,0.9728419010669254,0.75,0.9334241503370708,1.0,0.7459807073954984,0.8833333333333333,27.95
0.373371844363596,0.7391304347826086,0.9120879120879121,0.973811833171678,0.73,0.9275210450941354,1.0,0.8542336548767416,0.8916666666666667,29.86
0.3906184908490016,0.782608695652174,0.9120879120879121,0.973811833171678,0.64,0.9235739983932376,1.0,0.967845659163987,0.9055555555555556,28.17
0.37112228177854306,0.8260869565217391,0.9120879120879121,0.9757516973811833,0.6,0.9186838520381431,1.0,0.9807073954983924,0.8972222222222223,29.08
0.6653150776237954,0.9565217391304348,0.8901098901098901,0.9873908826382153,0.56,0.9560236124209717,0.8,0.2754555198285102,0.3888888888888889,46.74
